mapping,ordering,global_masking_rate,entropy,A->C,A->G,A->T,C->A,C->G,C->T,G->A,G->C,G->T,T->A,T->C,T->G
001,2_codon,0.623437,1.953280,0.528125,0.689844,0.646094,0.528125,0.541406,0.670312,0.689844,0.541406,0.664844,0.646094,0.670312,0.664844
001,3,0.571484,1.916634,0.607031,0.635938,0.525781,0.607031,0.602344,0.494531,0.635938,0.602344,0.563281,0.525781,0.494531,0.563281
001,30,0.575651,1.880396,0.527344,0.578125,0.605469,0.527344,0.541406,0.579688,0.578125,0.541406,0.621875,0.605469,0.579688,0.621875
001,30_001,0.775000,1.420127,0.662500,0.850000,0.962500,0.662500,0.662500,0.662500,0.850000,0.662500,0.850000,0.962500,0.662500,0.850000
001,30_010,0.655729,1.861014,0.577344,0.746094,0.639062,0.577344,0.611719,0.692187,0.746094,0.611719,0.667969,0.639062,0.692187,0.667969
001,30_011,0.724609,1.589140,0.656250,0.727344,0.915625,0.656250,0.653125,0.663281,0.727344,0.653125,0.732031,0.915625,0.663281,0.732031
001,30_100,0.610156,1.963965,0.546094,0.707812,0.564063,0.546094,0.603906,0.628125,0.707812,0.603906,0.610938,0.564063,0.628125,0.610938
001,30_101,0.699219,1.730026,0.618750,0.728906,0.706250,0.618750,0.696094,0.638281,0.728906,0.696094,0.807031,0.706250,0.638281,0.807031
001,30_110,0.594922,1.981390,0.545312,0.634375,0.556250,0.545312,0.564063,0.617188,0.634375,0.564063,0.652344,0.556250,0.617188,0.652344
001,30_codon,0.631771,1.927314,0.521875,0.669531,0.666406,0.521875,0.585938,0.622656,0.669531,0.585938,0.724219,0.666406,0.622656,0.724219
001,31,0.577083,1.947715,0.600781,0.614062,0.590625,0.600781,0.545312,0.543750,0.614062,0.545312,0.567969,0.590625,0.543750,0.567969
001,31_001,0.775000,1.420127,0.662500,0.850000,0.962500,0.662500,0.662500,0.662500,0.850000,0.662500,0.850000,0.962500,0.662500,0.850000
001,31_010,0.654557,1.872563,0.560937,0.715625,0.596875,0.560937,0.664844,0.671094,0.715625,0.664844,0.717969,0.596875,0.671094,0.717969
001,31_011,0.701172,1.749717,0.642188,0.813281,0.715625,0.642188,0.667969,0.609375,0.813281,0.667969,0.758594,0.715625,0.609375,0.758594
001,31_100,0.625000,1.948303,0.696094,0.634375,0.529687,0.696094,0.646875,0.553125,0.634375,0.646875,0.689844,0.529687,0.553125,0.689844
001,31_101,0.649089,1.874452,0.657031,0.596094,0.731250,0.657031,0.698438,0.631250,0.596094,0.698438,0.580469,0.731250,0.631250,0.580469
001,31_110,0.616797,1.997929,0.739062,0.556250,0.616406,0.739062,0.508594,0.560156,0.556250,0.508594,0.720313,0.616406,0.560156,0.720313
001,31_codon,0.610547,1.950129,0.653125,0.628906,0.533594,0.653125,0.624219,0.650000,0.628906,0.624219,0.573438,0.533594,0.650000,0.573438
001,32,0.576432,1.983429,0.590625,0.582031,0.557813,0.590625,0.564844,0.578906,0.582031,0.564844,0.584375,0.557813,0.578906,0.584375
001,32_001,0.758854,1.477888,0.642969,0.839844,0.925781,0.642969,0.659375,0.650781,0.839844,0.659375,0.834375,0.925781,0.650781,0.834375
001,32_010,0.642969,1.911847,0.601562,0.713281,0.548438,0.601562,0.678906,0.683594,0.713281,0.678906,0.632031,0.548438,0.683594,0.632031
001,32_011,0.691016,1.730095,0.756250,0.675000,0.628125,0.756250,0.726562,0.672656,0.675000,0.726562,0.687500,0.628125,0.672656,0.687500
001,32_100,0.611849,1.985428,0.714844,0.596875,0.486719,0.714844,0.665625,0.557031,0.596875,0.665625,0.650000,0.486719,0.557031,0.650000
001,32_101,0.657161,1.853087,0.708594,0.694531,0.572656,0.708594,0.696094,0.575000,0.694531,0.696094,0.696094,0.572656,0.575000,0.696094
001,32_110,0.607552,1.980353,0.600781,0.645312,0.560937,0.600781,0.645312,0.610938,0.645312,0.645312,0.582031,0.560937,0.610938,0.582031
001,32_codon,0.615625,1.985430,0.573438,0.565625,0.699219,0.573438,0.698438,0.561719,0.565625,0.698438,0.595313,0.699219,0.561719,0.595313
001,33,0.552214,1.972785,0.508594,0.546094,0.577344,0.508594,0.585156,0.519531,0.546094,0.585156,0.576562,0.577344,0.519531,0.576562
001,33_001,0.775000,1.420127,0.662500,0.850000,0.850000,0.662500,0.662500,0.662500,0.850000,0.662500,0.962500,0.850000,0.662500,0.962500
001,33_010,0.657813,1.856775,0.655469,0.623437,0.704688,0.655469,0.602344,0.627344,0.623437,0.602344,0.733594,0.704688,0.627344,0.733594
001,33_011,0.696745,1.703341,0.636719,0.700781,0.653906,0.636719,0.687500,0.660156,0.700781,0.687500,0.841406,0.653906,0.660156,0.841406
001,33_100,0.620703,1.966317,0.676562,0.499219,0.556250,0.676562,0.631250,0.674219,0.499219,0.631250,0.686719,0.556250,0.674219,0.686719
001,33_101,0.746615,1.536282,0.662500,0.840625,0.803125,0.662500,0.650000,0.623437,0.840625,0.650000,0.900000,0.803125,0.623437,0.900000
001,33_110,0.603255,1.992414,0.497656,0.631250,0.520312,0.497656,0.628125,0.694531,0.631250,0.628125,0.647656,0.520312,0.694531,0.647656
001,33_codon,0.626432,1.947719,0.691406,0.598437,0.536719,0.691406,0.664844,0.584375,0.598437,0.664844,0.682813,0.536719,0.584375,0.682813
001,34,0.550521,1.983962,0.498437,0.550000,0.571875,0.498437,0.535156,0.600000,0.550000,0.535156,0.547656,0.571875,0.600000,0.547656
001,34_001,0.764974,1.477256,0.846875,0.924219,0.659375,0.846875,0.840625,0.659375,0.924219,0.840625,0.659375,0.659375,0.659375,0.659375
001,34_010,0.644271,1.913176,0.662500,0.688281,0.539844,0.662500,0.710156,0.696875,0.688281,0.710156,0.567969,0.539844,0.696875,0.567969
001,34_011,0.675130,1.753570,0.765625,0.698438,0.726562,0.765625,0.621094,0.628125,0.698438,0.621094,0.610938,0.726562,0.628125,0.610938
001,34_100,0.612109,1.988071,0.655469,0.602344,0.653906,0.655469,0.720313,0.540625,0.602344,0.720313,0.500000,0.653906,0.540625,0.500000
001,34_101,0.633333,1.971096,0.607812,0.613281,0.718750,0.607812,0.685156,0.578125,0.613281,0.685156,0.596875,0.718750,0.578125,0.596875
001,34_110,0.602083,1.976239,0.620313,0.633594,0.513281,0.620313,0.683594,0.629687,0.633594,0.683594,0.532031,0.513281,0.629687,0.532031
001,34_codon,0.621484,1.973923,0.688281,0.630469,0.525000,0.688281,0.682031,0.557031,0.630469,0.682031,0.646094,0.525000,0.557031,0.646094
001,35,0.552995,1.977082,0.538281,0.471875,0.588281,0.538281,0.571875,0.606250,0.471875,0.571875,0.541406,0.588281,0.606250,0.541406
001,35_001,0.760417,1.483245,0.890625,0.812500,0.650000,0.890625,0.884375,0.662500,0.812500,0.884375,0.662500,0.650000,0.662500,0.662500
001,35_010,0.639583,1.932355,0.531250,0.692969,0.654687,0.531250,0.577344,0.693750,0.692969,0.577344,0.687500,0.654687,0.693750,0.687500
001,35_011,0.676693,1.840727,0.669531,0.689063,0.588281,0.669531,0.742969,0.715625,0.689063,0.742969,0.654687,0.588281,0.715625,0.654687
001,35_100,0.626042,1.964930,0.707812,0.642188,0.508594,0.707812,0.675000,0.549219,0.642188,0.675000,0.673438,0.508594,0.549219,0.673438
001,35_101,0.734375,1.590570,0.839063,0.614062,0.884375,0.839063,0.662500,0.792188,0.614062,0.662500,0.614062,0.884375,0.792188,0.614062
001,35_110,0.589323,1.994751,0.669531,0.521094,0.521875,0.669531,0.621875,0.556250,0.521094,0.621875,0.645312,0.521875,0.556250,0.645312
001,35_codon,0.636719,1.975238,0.572656,0.711719,0.666406,0.572656,0.535156,0.689844,0.711719,0.535156,0.644531,0.666406,0.689844,0.644531
001,36,0.567708,1.977669,0.575781,0.571875,0.583594,0.575781,0.552344,0.551562,0.571875,0.552344,0.571094,0.583594,0.551562,0.571094
001,36_001,0.729167,1.592426,0.806250,0.840625,0.693750,0.806250,0.684375,0.612500,0.840625,0.684375,0.737500,0.693750,0.612500,0.737500
001,36_010,0.645443,1.897427,0.718750,0.588281,0.540625,0.718750,0.682813,0.649219,0.588281,0.682813,0.692969,0.540625,0.649219,0.692969
001,36_011,0.732161,1.563506,0.746875,0.927344,0.688281,0.746875,0.732031,0.600781,0.927344,0.732031,0.697656,0.688281,0.600781,0.697656
001,36_100,0.614323,1.967930,0.551562,0.500000,0.671094,0.551562,0.682031,0.667188,0.500000,0.682031,0.614062,0.671094,0.667188,0.614062
001,36_101,0.675260,1.820164,0.542969,0.657031,0.646094,0.542969,0.697656,0.727344,0.657031,0.697656,0.780469,0.646094,0.727344,0.780469
001,36_110,0.605208,1.999258,0.514062,0.569531,0.703906,0.514062,0.725000,0.530469,0.569531,0.725000,0.588281,0.703906,0.530469,0.588281
001,36_codon,0.634115,1.964434,0.521094,0.682813,0.685156,0.521094,0.661719,0.549219,0.682813,0.661719,0.704688,0.685156,0.549219,0.704688
001,37,0.591406,1.948218,0.511719,0.640625,0.575781,0.511719,0.610156,0.601562,0.640625,0.610156,0.608594,0.575781,0.601562,0.608594
001,37_001,0.772266,1.452014,0.662500,0.660937,0.662500,0.662500,0.949219,0.850000,0.660937,0.949219,0.848437,0.662500,0.850000,0.848437
001,37_010,0.638802,1.910311,0.605469,0.682813,0.680469,0.605469,0.673438,0.553125,0.682813,0.673438,0.637500,0.680469,0.553125,0.637500
001,37_011,0.725260,1.599489,0.696875,0.703906,0.636719,0.696875,0.925781,0.686719,0.703906,0.925781,0.701562,0.636719,0.686719,0.701562
001,37_100,0.612760,1.977173,0.671094,0.541406,0.482812,0.671094,0.670312,0.622656,0.541406,0.670312,0.688281,0.482812,0.622656,0.688281
001,37_101,0.686458,1.770053,0.593750,0.757031,0.625000,0.593750,0.757812,0.637500,0.757031,0.757812,0.747656,0.625000,0.637500,0.747656
001,37_110,0.628125,1.981886,0.673438,0.503906,0.650000,0.673438,0.592969,0.714063,0.503906,0.592969,0.634375,0.650000,0.714063,0.634375
001,37_codon,0.632943,1.958798,0.527344,0.674219,0.678125,0.527344,0.651563,0.567969,0.674219,0.651563,0.698438,0.678125,0.567969,0.698438
001,38,0.555208,1.970663,0.507031,0.569531,0.517969,0.507031,0.590625,0.570312,0.569531,0.590625,0.575781,0.517969,0.570312,0.575781
001,38_001,0.750521,1.492681,0.728125,0.728125,0.615625,0.728125,0.956250,0.737500,0.728125,0.956250,0.737500,0.615625,0.737500,0.737500
001,38_010,0.650260,1.885361,0.554688,0.633594,0.662500,0.554688,0.732812,0.621875,0.633594,0.732812,0.696094,0.662500,0.621875,0.696094
001,38_011,0.733854,1.597604,0.620313,0.646094,0.658594,0.620313,0.851562,0.810937,0.646094,0.851562,0.815625,0.658594,0.810937,0.815625
001,38_100,0.612760,1.981236,0.546094,0.492969,0.658594,0.546094,0.687500,0.684375,0.492969,0.687500,0.607031,0.658594,0.684375,0.607031
001,38_101,0.659896,1.809130,0.597656,0.792969,0.557813,0.597656,0.675781,0.700781,0.792969,0.675781,0.634375,0.557813,0.700781,0.634375
001,38_110,0.610677,1.998472,0.738281,0.535156,0.529687,0.738281,0.583594,0.574219,0.535156,0.583594,0.703125,0.529687,0.574219,0.703125
001,38_codon,0.633464,1.951340,0.524219,0.685156,0.628906,0.524219,0.675781,0.603906,0.685156,0.675781,0.682813,0.628906,0.603906,0.682813
001,39,0.544661,1.958788,0.520312,0.539844,0.523438,0.520312,0.553906,0.569531,0.539844,0.553906,0.560937,0.523438,0.569531,0.560937
001,39_001,0.775000,1.420127,0.662500,0.662500,0.662500,0.662500,0.850000,0.850000,0.662500,0.850000,0.962500,0.662500,0.850000,0.962500
001,39_010,0.645182,1.888619,0.617188,0.585938,0.732031,0.617188,0.665625,0.664062,0.585938,0.665625,0.606250,0.732031,0.664062,0.606250
001,39_011,0.694141,1.712954,0.675000,0.699219,0.646094,0.675000,0.699219,0.779687,0.699219,0.699219,0.665625,0.646094,0.779687,0.665625
001,39_100,0.612370,1.976917,0.708594,0.552344,0.670312,0.708594,0.477344,0.600000,0.552344,0.477344,0.665625,0.670312,0.600000,0.665625
001,39_101,0.738672,1.563470,0.610938,0.855469,0.809375,0.610938,0.635938,0.639062,0.855469,0.635938,0.881250,0.809375,0.639062,0.881250
001,39_110,0.613932,1.985872,0.667969,0.636719,0.648438,0.667969,0.695312,0.532031,0.636719,0.695312,0.503125,0.648438,0.532031,0.503125
001,39_codon,0.622005,1.940475,0.621094,0.645312,0.550000,0.621094,0.660156,0.678125,0.645312,0.660156,0.577344,0.550000,0.678125,0.577344
001,3_001,0.773958,1.421525,0.850000,0.960938,0.660937,0.850000,0.850000,0.660937,0.960938,0.850000,0.660937,0.660937,0.660937,0.660937
001,3_010,0.634375,1.960880,0.671875,0.571875,0.534375,0.671875,0.692187,0.642969,0.571875,0.692187,0.692969,0.534375,0.642969,0.692969
001,3_011,0.749609,1.559427,0.834375,0.889062,0.647656,0.834375,0.824219,0.657031,0.889062,0.824219,0.645312,0.647656,0.657031,0.645312
001,3_100,0.610417,1.982504,0.661719,0.554688,0.483594,0.661719,0.660937,0.608594,0.554688,0.660937,0.692969,0.483594,0.608594,0.692969
001,3_101,0.731901,1.598115,0.889062,0.805469,0.610938,0.889062,0.805469,0.618750,0.805469,0.805469,0.661719,0.610938,0.618750,0.661719
001,3_110,0.602865,1.986317,0.646094,0.551562,0.580469,0.646094,0.557813,0.578125,0.551562,0.557813,0.703125,0.580469,0.578125,0.703125
001,3_codon,0.633594,1.975086,0.536719,0.693750,0.661719,0.536719,0.581250,0.628906,0.693750,0.581250,0.699219,0.661719,0.628906,0.699219
001,4,0.553516,1.982322,0.556250,0.546875,0.546875,0.556250,0.538281,0.557813,0.546875,0.538281,0.575000,0.546875,0.557813,0.575000
001,40,0.569792,1.944277,0.511719,0.570312,0.590625,0.511719,0.589844,0.556250,0.570312,0.589844,0.600000,0.590625,0.556250,0.600000
001,40_001,0.775000,1.420127,0.662500,0.962500,0.850000,0.662500,0.662500,0.662500,0.962500,0.662500,0.850000,0.850000,0.662500,0.850000
001,40_010,0.654818,1.850539,0.680469,0.556250,0.659375,0.680469,0.603906,0.700781,0.556250,0.603906,0.728125,0.659375,0.700781,0.728125
001,40_011,0.696224,1.701569,0.671094,0.643750,0.689844,0.671094,0.779687,0.717187,0.643750,0.779687,0.675781,0.689844,0.717187,0.675781
001,40_100,0.620703,1.983459,0.669531,0.660156,0.624219,0.669531,0.561719,0.703906,0.660156,0.561719,0.504687,0.624219,0.703906,0.504687
001,40_101,0.649349,1.894593,0.717187,0.650000,0.676562,0.717187,0.615625,0.670312,0.650000,0.615625,0.566406,0.676562,0.670312,0.566406
001,40_110,0.601172,1.987670,0.557813,0.555469,0.535156,0.557813,0.627344,0.632031,0.555469,0.627344,0.699219,0.535156,0.632031,0.699219
001,40_codon,0.604427,1.983341,0.657031,0.603125,0.514062,0.657031,0.609375,0.609375,0.603125,0.609375,0.633594,0.514062,0.609375,0.633594
001,41,0.567187,1.971770,0.565625,0.544531,0.580469,0.565625,0.587500,0.536719,0.544531,0.587500,0.588281,0.580469,0.536719,0.588281
001,41_001,0.766016,1.477786,0.928125,0.841406,0.653125,0.928125,0.850000,0.661719,0.841406,0.850000,0.661719,0.653125,0.661719,0.661719
001,41_010,0.641146,1.918631,0.623437,0.670312,0.704688,0.623437,0.693750,0.552344,0.670312,0.693750,0.602344,0.704688,0.552344,0.602344
001,41_011,0.677344,1.799238,0.764062,0.707812,0.733594,0.764062,0.602344,0.635156,0.707812,0.602344,0.621094,0.733594,0.635156,0.621094
001,41_100,0.619271,1.973151,0.501563,0.632812,0.696094,0.501563,0.662500,0.549219,0.632812,0.662500,0.673438,0.696094,0.549219,0.673438
001,41_101,0.647656,1.917546,0.705469,0.666406,0.680469,0.705469,0.546875,0.558594,0.666406,0.546875,0.728125,0.680469,0.558594,0.728125
001,41_110,0.613281,1.990150,0.656250,0.665625,0.639062,0.656250,0.536719,0.500781,0.665625,0.536719,0.681250,0.639062,0.500781,0.681250
001,41_codon,0.631120,1.892485,0.681250,0.539844,0.598437,0.681250,0.594531,0.693750,0.539844,0.594531,0.678906,0.598437,0.693750,0.678906
001,42,0.562630,1.938786,0.494531,0.565625,0.469531,0.494531,0.596875,0.667188,0.565625,0.596875,0.582031,0.469531,0.667188,0.582031
001,42_001,0.751302,1.488720,0.727344,0.615625,0.725781,0.727344,0.739062,0.960938,0.615625,0.739062,0.739062,0.725781,0.960938,0.739062
001,42_010,0.643490,1.896379,0.712500,0.635156,0.671875,0.712500,0.556250,0.596094,0.635156,0.556250,0.689063,0.671875,0.596094,0.689063
001,42_011,0.695443,1.770283,0.761719,0.629687,0.760938,0.761719,0.675781,0.744531,0.629687,0.675781,0.600000,0.760938,0.744531,0.600000
001,42_100,0.623568,1.957764,0.539844,0.696875,0.678906,0.539844,0.501563,0.674219,0.696875,0.501563,0.650000,0.678906,0.674219,0.650000
001,42_101,0.766797,1.470742,0.653125,0.662500,0.654687,0.653125,0.840625,0.947656,0.662500,0.840625,0.842187,0.654687,0.947656,0.842187
001,42_110,0.573828,1.995596,0.651563,0.567969,0.524219,0.651563,0.564063,0.582031,0.567969,0.564063,0.553125,0.524219,0.582031,0.553125
001,42_codon,0.636198,1.943898,0.533594,0.684375,0.664844,0.533594,0.567187,0.675000,0.684375,0.567187,0.692187,0.664844,0.675000,0.692187
001,43,0.566276,1.968927,0.547656,0.501563,0.538281,0.547656,0.600781,0.634375,0.501563,0.600781,0.575000,0.538281,0.634375,0.575000
001,43_001,0.771875,1.450376,0.949219,0.660156,0.848437,0.949219,0.662500,0.849219,0.660156,0.662500,0.661719,0.848437,0.849219,0.661719
001,43_010,0.649870,1.889360,0.653125,0.576562,0.645312,0.653125,0.613281,0.695312,0.576562,0.613281,0.715625,0.645312,0.695312,0.715625
001,43_011,0.722786,1.565002,0.898438,0.694531,0.735156,0.898438,0.655469,0.695312,0.694531,0.655469,0.657813,0.735156,0.695312,0.657813
001,43_100,0.615755,1.979023,0.663281,0.485938,0.555469,0.663281,0.601562,0.671875,0.485938,0.601562,0.716406,0.555469,0.671875,0.716406
001,43_101,0.721484,1.572655,0.682813,0.682031,0.920312,0.682813,0.637500,0.700000,0.682031,0.637500,0.706250,0.920312,0.700000,0.706250
001,43_110,0.621875,1.997834,0.549219,0.519531,0.758594,0.549219,0.732812,0.605469,0.519531,0.732812,0.565625,0.758594,0.605469,0.565625
001,43_codon,0.598047,1.988304,0.568750,0.529687,0.642969,0.568750,0.611719,0.635156,0.529687,0.611719,0.600000,0.642969,0.635156,0.600000
001,44,0.573177,1.942724,0.593750,0.519531,0.602344,0.593750,0.553906,0.604688,0.519531,0.553906,0.564844,0.602344,0.604688,0.564844
001,44_001,0.775000,1.420127,0.850000,0.662500,0.962500,0.850000,0.662500,0.850000,0.662500,0.662500,0.662500,0.962500,0.850000,0.662500
001,44_010,0.641016,1.920874,0.710156,0.539844,0.587500,0.710156,0.627344,0.697656,0.539844,0.627344,0.683594,0.587500,0.697656,0.683594
001,44_011,0.694141,1.741835,0.764844,0.652344,0.644531,0.764844,0.717187,0.708594,0.652344,0.717187,0.677344,0.644531,0.708594,0.677344
001,44_100,0.617188,1.959370,0.687500,0.608594,0.518750,0.687500,0.657813,0.560937,0.608594,0.657813,0.669531,0.518750,0.560937,0.669531
001,44_101,0.660677,1.848170,0.735938,0.667188,0.564063,0.735938,0.738281,0.671875,0.667188,0.738281,0.586719,0.564063,0.671875,0.586719
001,44_110,0.626563,1.986571,0.622656,0.505469,0.579688,0.622656,0.641406,0.731250,0.505469,0.641406,0.678906,0.579688,0.731250,0.678906
001,44_codon,0.632422,1.934615,0.579688,0.632812,0.654687,0.579688,0.551562,0.722656,0.632812,0.551562,0.653125,0.654687,0.722656,0.653125
001,45,0.567448,1.973856,0.614062,0.542188,0.575781,0.614062,0.552344,0.583594,0.542188,0.552344,0.536719,0.575781,0.583594,0.536719
001,45_001,0.773438,1.425415,0.849219,0.660156,0.960938,0.849219,0.660937,0.849219,0.660156,0.660937,0.660156,0.960938,0.849219,0.660156
001,45_010,0.606510,1.978827,0.667969,0.602344,0.565625,0.667969,0.587500,0.515625,0.602344,0.587500,0.700000,0.565625,0.515625,0.700000
001,45_011,0.699740,1.758531,0.691406,0.621875,0.764062,0.691406,0.635156,0.800000,0.621875,0.635156,0.685937,0.764062,0.800000,0.685937
001,45_100,0.625000,1.965749,0.696094,0.610156,0.518750,0.696094,0.666406,0.576562,0.610156,0.666406,0.682031,0.518750,0.576562,0.682031
001,45_101,0.668620,1.788733,0.735156,0.631250,0.698438,0.735156,0.706250,0.659375,0.631250,0.706250,0.581250,0.698438,0.659375,0.581250
001,45_110,0.598047,1.993652,0.646094,0.578125,0.610938,0.646094,0.555469,0.571094,0.578125,0.555469,0.626563,0.610938,0.571094,0.626563
001,45_codon,0.634896,1.873240,0.642969,0.616406,0.618750,0.642969,0.662500,0.642969,0.616406,0.662500,0.625781,0.618750,0.642969,0.625781
001,46,0.565625,1.959397,0.588281,0.530469,0.567187,0.588281,0.552344,0.575781,0.530469,0.552344,0.579688,0.567187,0.575781,0.579688
001,46_001,0.758594,1.484025,0.660156,0.872656,0.892969,0.660156,0.657813,0.655469,0.872656,0.657813,0.812500,0.892969,0.655469,0.812500
001,46_010,0.638281,1.929338,0.567187,0.702344,0.604688,0.567187,0.619531,0.679688,0.702344,0.619531,0.656250,0.604688,0.679688,0.656250
001,46_011,0.734896,1.577737,0.929688,0.712500,0.715625,0.929688,0.717187,0.723437,0.712500,0.717187,0.610938,0.715625,0.723437,0.610938
001,46_100,0.620833,1.971387,0.670312,0.610938,0.666406,0.670312,0.517969,0.563281,0.610938,0.517969,0.696094,0.666406,0.563281,0.696094
001,46_101,0.677995,1.719415,0.592187,0.747656,0.754687,0.592187,0.603906,0.673438,0.747656,0.603906,0.696094,0.754687,0.673438,0.696094
