mapping,ordering,w,global_masking_rate,entropy,A->C,A->G,A->T,C->A,C->G,C->T,G->A,G->C,G->T,T->A,T->C,T->G
010,63,11,0.690394,1.941767,0.664377,0.723318,0.663178,0.666534,0.746490,0.657943,0.717429,0.740379,0.687132,0.668357,0.658982,0.690826
010,63,5,0.530990,1.998337,0.472656,0.532031,0.517188,0.472656,0.592969,0.539062,0.532031,0.592969,0.532031,0.517188,0.539062,0.532031
010,63,8,0.616683,1.984286,0.577072,0.642914,0.599384,0.578531,0.674360,0.599209,0.637413,0.673747,0.618622,0.593797,0.587966,0.617070
010,64_001,11,0.760794,1.839289,0.807187,0.715117,0.840304,0.801765,0.668458,0.831469,0.712851,0.665924,0.704598,0.837165,0.835255,0.708165
010,64_001,5,0.650391,1.885616,0.684375,0.721875,0.643750,0.684375,0.600000,0.688281,0.721875,0.600000,0.564063,0.643750,0.688281,0.564063
010,64_001,8,0.713108,1.835668,0.765362,0.683415,0.782093,0.764147,0.618452,0.789863,0.683273,0.621849,0.646459,0.776568,0.783627,0.642211
010,64_010,11,0.948591,0.443110,0.984717,0.987963,0.907900,0.985440,0.990718,0.905831,0.987535,0.990443,0.909659,0.910089,0.911430,0.911865
010,64_010,5,0.775000,1.420127,0.850000,0.962500,0.662500,0.850000,0.850000,0.662500,0.962500,0.850000,0.662500,0.662500,0.662500,0.662500
010,64_010,8,0.893971,0.777800,0.965966,0.986987,0.814164,0.963473,0.968620,0.812661,0.986820,0.970396,0.812890,0.814001,0.813849,0.814556
010,64_011,11,0.805642,1.390346,0.746704,0.763845,0.817990,0.748249,0.843091,0.797192,0.765346,0.845473,0.864943,0.817243,0.792610,0.864517
010,64_011,5,0.695833,1.722648,0.636719,0.705469,0.778906,0.636719,0.670312,0.630469,0.705469,0.670312,0.753125,0.778906,0.630469,0.753125
010,64_011,8,0.762900,1.477692,0.716494,0.738882,0.802630,0.712452,0.781205,0.734015,0.732610,0.777473,0.812727,0.799342,0.731226,0.815149
010,64_100,11,0.738458,1.954208,0.777215,0.854147,0.704835,0.777559,0.733508,0.680670,0.855427,0.733239,0.682500,0.702898,0.679415,0.680971
010,64_100,5,0.638021,1.930011,0.638281,0.680469,0.552344,0.638281,0.665625,0.693750,0.680469,0.665625,0.597656,0.552344,0.693750,0.597656
010,64_100,8,0.692896,1.952475,0.733805,0.806116,0.635633,0.734903,0.696331,0.657263,0.803549,0.699083,0.623039,0.638253,0.658036,0.628938
010,64_101,11,0.744209,1.947734,0.819224,0.831803,0.680270,0.818662,0.757973,0.674603,0.832201,0.759807,0.697129,0.685413,0.676537,0.696508
010,64_101,5,0.636979,1.945447,0.661719,0.728125,0.560937,0.661719,0.645312,0.654687,0.728125,0.645312,0.571094,0.560937,0.654687,0.571094
010,64_101,8,0.699067,1.947095,0.762029,0.802691,0.616035,0.766242,0.722250,0.650259,0.805470,0.719289,0.639633,0.619839,0.642296,0.641037
010,64_110,11,0.924418,0.585926,0.885389,0.890675,0.884094,0.885835,0.965173,0.954575,0.892011,0.967000,0.967476,0.884726,0.952267,0.965520
010,64_110,5,0.740365,1.570437,0.621094,0.650781,0.650000,0.621094,0.855469,0.817187,0.650781,0.855469,0.847656,0.650000,0.817187,0.847656
010,64_110,8,0.863242,0.942526,0.790151,0.799232,0.796039,0.792227,0.929129,0.921468,0.802451,0.930265,0.940520,0.795509,0.920658,0.941723
010,64_codon,11,0.940906,0.485779,0.900796,0.972514,0.975335,0.900678,0.907098,0.906587,0.972780,0.910469,0.980869,0.973082,0.909279,0.981012
010,64_codon,5,0.738672,1.593029,0.650000,0.817187,0.805469,0.650000,0.641406,0.648438,0.817187,0.641406,0.869531,0.805469,0.648438,0.869531
010,64_codon,8,0.882763,0.860244,0.808884,0.942001,0.942301,0.813927,0.818562,0.819161,0.942284,0.811142,0.965521,0.943238,0.820903,0.966113
010,64,11,0.701718,1.973249,0.713263,0.668212,0.690738,0.713621,0.733297,0.714384,0.683022,0.738447,0.677277,0.696578,0.716150,0.675511
010,64,5,0.557422,1.999518,0.587500,0.546094,0.525000,0.587500,0.603125,0.551562,0.546094,0.603125,0.531250,0.525000,0.551562,0.531250
010,64,8,0.631775,1.991681,0.647392,0.603925,0.618582,0.648160,0.678506,0.646830,0.601521,0.667607,0.606609,0.615257,0.646374,0.598996
010,65_001,11,0.753364,1.933325,0.687315,0.691109,0.651746,0.693110,0.867903,0.827011,0.698856,0.864381,0.793421,0.652643,0.823551,0.787787
010,65_001,5,0.649349,1.916334,0.574219,0.611719,0.703906,0.574219,0.681250,0.655469,0.611719,0.681250,0.669531,0.703906,0.655469,0.669531
010,65_001,8,0.705825,1.918155,0.625514,0.635940,0.633484,0.631007,0.808425,0.781805,0.632942,0.810897,0.745614,0.636077,0.783438,0.743908
010,65_010,11,0.956103,0.404990,0.997548,0.995754,0.914864,0.998344,0.996148,0.916688,0.994970,0.994787,0.911676,0.917913,0.917222,0.917113
010,65_010,5,0.775000,1.420127,0.962500,0.850000,0.662500,0.962500,0.850000,0.662500,0.850000,0.850000,0.662500,0.662500,0.662500,0.662500
010,65_010,8,0.900096,0.769760,0.996653,0.973629,0.820478,0.996672,0.973279,0.812804,0.975662,0.975414,0.815924,0.820725,0.820576,0.819776
010,65_011,11,0.792373,1.647297,0.828838,0.793702,0.711037,0.824029,0.883719,0.808423,0.786303,0.882930,0.737064,0.708804,0.806594,0.737717
010,65_011,5,0.676953,1.837701,0.711719,0.628125,0.600781,0.711719,0.762500,0.702344,0.628125,0.762500,0.656250,0.600781,0.702344,0.656250
010,65_011,8,0.740325,1.759038,0.756556,0.714650,0.669547,0.755977,0.830544,0.776898,0.708547,0.828350,0.698832,0.666617,0.774168,0.702999
010,65_100,11,0.796579,1.541895,0.783572,0.841660,0.845596,0.781455,0.743556,0.740571,0.836123,0.749335,0.820078,0.848525,0.741290,0.827093
010,65_100,5,0.663281,1.798143,0.784375,0.673438,0.639062,0.784375,0.637500,0.603125,0.673438,0.637500,0.642188,0.639062,0.603125,0.642188
010,65_100,8,0.741542,1.617288,0.768518,0.772647,0.775719,0.762797,0.690287,0.677054,0.773263,0.691344,0.760433,0.776588,0.685720,0.764887
010,65_101,11,0.769709,1.754553,0.745996,0.778211,0.801325,0.747776,0.726319,0.746905,0.779818,0.731043,0.818627,0.801225,0.742516,0.816808
010,65_101,5,0.679036,1.774051,0.825000,0.655469,0.654687,0.825000,0.639062,0.635156,0.655469,0.639062,0.664844,0.654687,0.635156,0.664844
010,65_101,8,0.730446,1.726037,0.745482,0.729606,0.749476,0.746903,0.695021,0.696513,0.741000,0.699512,0.764010,0.747426,0.693542,0.757173
010,65_110,11,0.783870,1.538242,0.763189,0.827273,0.856929,0.765342,0.692501,0.732855,0.831630,0.691474,0.822797,0.861068,0.734267,0.826516
010,65_110,5,0.695182,1.746871,0.754687,0.728906,0.712500,0.754687,0.642969,0.642969,0.728906,0.642969,0.689063,0.712500,0.642969,0.689063
010,65_110,8,0.745525,1.611264,0.743052,0.789440,0.814896,0.735433,0.659412,0.689550,0.783391,0.655758,0.784497,0.810942,0.693397,0.785258
010,65_codon,11,0.857652,0.924759,0.892647,0.907825,0.837017,0.891523,0.845769,0.860344,0.904788,0.848023,0.808342,0.835692,0.855400,0.805804
010,65_codon,5,0.739453,1.518601,0.896875,0.815625,0.649219,0.896875,0.784375,0.652344,0.815625,0.784375,0.638281,0.649219,0.652344,0.638281
010,65_codon,8,0.819800,1.100040,0.899123,0.877798,0.767695,0.897608,0.824619,0.798923,0.880950,0.826170,0.736092,0.778333,0.808365,0.741905
010,65,11,0.735579,1.742458,0.756825,0.773590,0.746838,0.755706,0.698046,0.732408,0.772237,0.699466,0.709280,0.741642,0.732786,0.708353
010,65,5,0.593620,1.899614,0.657031,0.661719,0.565625,0.657031,0.547656,0.568750,0.661719,0.547656,0.560937,0.565625,0.568750,0.560937
010,65,8,0.669258,1.804164,0.706971,0.728473,0.655416,0.703451,0.620847,0.657748,0.731851,0.622983,0.642918,0.659792,0.658434,0.642085
010,66_001,11,0.761785,1.797667,0.678655,0.821543,0.823525,0.679162,0.704117,0.705938,0.825517,0.705481,0.835753,0.824704,0.703350,0.833511
010,66_001,5,0.657813,1.874091,0.566406,0.672656,0.676562,0.566406,0.719531,0.607031,0.672656,0.719531,0.704688,0.676562,0.607031,0.704688
010,66_001,8,0.716512,1.816989,0.624544,0.796851,0.786753,0.619746,0.676441,0.635108,0.790484,0.673631,0.783187,0.784182,0.640404,0.786582
010,66_010,11,0.931121,0.530352,0.886851,0.979408,0.959143,0.892716,0.899613,0.891038,0.980452,0.897936,0.970315,0.959366,0.887995,0.968138
010,66_010,5,0.773828,1.421062,0.662500,0.960938,0.847656,0.662500,0.662500,0.661719,0.960938,0.662500,0.847656,0.847656,0.661719,0.847656
010,66_010,8,0.884275,0.797705,0.812447,0.980583,0.945034,0.813232,0.816084,0.804624,0.979427,0.817653,0.947815,0.941912,0.805639,0.946611
010,66_011,11,0.826394,1.283789,0.787264,0.911926,0.824691,0.787526,0.823301,0.768042,0.912178,0.820814,0.846084,0.824201,0.764891,0.846899
010,66_011,5,0.710156,1.673171,0.620313,0.693750,0.657813,0.620313,0.755469,0.747656,0.693750,0.755469,0.785937,0.657813,0.747656,0.785937
010,66_011,8,0.784279,1.394703,0.734305,0.852177,0.763860,0.733789,0.804481,0.734979,0.848872,0.803140,0.823431,0.759055,0.734623,0.820211
010,66_100,11,0.753464,1.929846,0.847767,0.821871,0.653055,0.853544,0.839757,0.671539,0.823780,0.838547,0.683840,0.655946,0.670535,0.680976
010,66_100,5,0.648698,1.897241,0.695312,0.651563,0.566406,0.695312,0.671094,0.592187,0.651563,0.671094,0.715625,0.566406,0.592187,0.715625
010,66_100,8,0.702750,1.927930,0.794066,0.771977,0.607180,0.794017,0.779437,0.612167,0.770821,0.778278,0.657207,0.603288,0.611258,0.654545
010,66_101,11,0.750067,1.933291,0.813761,0.826697,0.717019,0.809834,0.828829,0.646912,0.823049,0.830048,0.666874,0.717749,0.652519,0.667261
010,66_101,5,0.636979,1.949380,0.657813,0.642188,0.657031,0.657813,0.733594,0.567969,0.642188,0.733594,0.563281,0.657031,0.567969,0.563281
010,66_101,8,0.702633,1.930899,0.759378,0.758626,0.674323,0.766277,0.799184,0.600181,0.761096,0.795517,0.615542,0.680056,0.605978,0.617348
010,66_110,11,0.794824,1.411195,0.772428,0.845994,0.753955,0.774209,0.838669,0.750036,0.841088,0.840433,0.799913,0.759616,0.757432,0.804228
010,66_110,5,0.688021,1.720976,0.607812,0.810156,0.695312,0.607812,0.692969,0.600000,0.810156,0.692969,0.721875,0.695312,0.600000,0.721875
010,66_110,8,0.750954,1.477465,0.712722,0.826639,0.721709,0.712423,0.791971,0.691487,0.830694,0.792188,0.760016,0.721322,0.695892,0.755580
010,66_codon,11,0.861491,0.913536,0.841793,0.869959,0.929062,0.838984,0.805190,0.860609,0.866810,0.805183,0.865536,0.927239,0.862494,0.863878
010,66_codon,5,0.733203,1.521897,0.666406,0.770312,0.894531,0.666406,0.620313,0.707031,0.770312,0.620313,0.740625,0.894531,0.707031,0.740625
010,66_codon,8,0.820821,1.075008,0.780987,0.839206,0.923736,0.783010,0.732620,0.815354,0.847703,0.739122,0.826805,0.923115,0.816583,0.823310
010,66,11,0.722512,1.866520,0.709402,0.747416,0.674604,0.708573,0.829776,0.684609,0.745528,0.830072,0.689969,0.676130,0.683701,0.690944
010,66,5,0.563802,1.975712,0.557031,0.543750,0.571094,0.557031,0.579688,0.570312,0.543750,0.579688,0.560937,0.571094,0.570312,0.560937
010,66,8,0.649571,1.945407,0.638882,0.651537,0.622440,0.642993,0.733666,0.630025,0.650510,0.738595,0.623800,0.617589,0.623020,0.621310
010,67_001,11,0.766391,1.766624,0.715571,0.694933,0.738239,0.721696,0.805151,0.825404,0.693591,0.806172,0.818887,0.741409,0.820523,0.815547
010,67_001,5,0.645312,1.889452,0.578906,0.602344,0.722656,0.578906,0.665625,0.631250,0.602344,0.665625,0.671094,0.722656,0.631250,0.671094
010,67_001,8,0.712621,1.832384,0.653553,0.634910,0.702065,0.651424,0.770106,0.753911,0.632742,0.768908,0.759260,0.703538,0.756879,0.763497
010,67_010,11,0.955264,0.422568,0.998770,0.995840,0.909936,0.998944,0.996175,0.913234,0.995815,0.994978,0.908337,0.917174,0.916955,0.916554
010,67_010,5,0.775000,1.420127,0.962500,0.850000,0.662500,0.962500,0.850000,0.662500,0.850000,0.850000,0.662500,0.662500,0.662500,0.662500
010,67_010,8,0.901558,0.754471,0.997768,0.976339,0.821379,0.997981,0.973956,0.819563,0.975582,0.974436,0.823242,0.819639,0.819138,0.819038
010,67_011,11,0.885203,0.852658,0.832737,0.834635,0.833978,0.834049,0.907224,0.908920,0.833516,0.907773,0.990960,0.836627,0.909249,0.992459
010,67_011,5,0.719922,1.619445,0.656250,0.692969,0.706250,0.656250,0.673438,0.676562,0.692969,0.673438,0.914062,0.706250,0.676562,0.914062
010,67_011,8,0.821654,1.139534,0.755985,0.759468,0.761310,0.754920,0.830466,0.829822,0.765808,0.839864,0.981311,0.761984,0.839452,0.982352
010,67_100,11,0.758233,1.943521,0.814344,0.658952,0.882321,0.810025,0.680629,0.844470,0.655600,0.679709,0.674145,0.880146,0.840766,0.677849
010,67_100,5,0.645833,1.939315,0.706250,0.571875,0.693750,0.706250,0.690625,0.677344,0.571875,0.690625,0.535156,0.693750,0.677344,0.535156
010,67_100,8,0.709583,1.969235,0.778039,0.591597,0.821102,0.780093,0.650077,0.808075,0.596968,0.652499,0.606678,0.821716,0.804630,0.607087
010,67_101,11,0.761009,1.705680,0.794951,0.725795,0.807266,0.796990,0.699395,0.746127,0.726386,0.694119,0.791674,0.808407,0.746500,0.794480
010,67_101,5,0.642969,1.904930,0.665625,0.653125,0.665625,0.665625,0.585938,0.592187,0.653125,0.585938,0.695312,0.665625,0.592187,0.695312
010,67_101,8,0.704462,1.810305,0.739248,0.691378,0.751980,0.737575,0.632635,0.668313,0.686957,0.625137,0.756162,0.746795,0.666867,0.751002
010,67_110,11,0.815752,1.333871,0.799402,0.777498,0.878599,0.797200,0.794638,0.827620,0.774040,0.793619,0.817024,0.877190,0.827221,0.823933
010,67_110,5,0.663672,1.905436,0.666406,0.642969,0.660937,0.666406,0.726562,0.635938,0.642969,0.726562,0.649219,0.660937,0.635938,0.649219
010,67_110,8,0.756546,1.606908,0.741164,0.723016,0.807339,0.741935,0.766342,0.756939,0.722626,0.766725,0.754598,0.798289,0.751181,0.748197
010,67_codon,11,0.802358,1.500730,0.924225,0.793176,0.830411,0.925683,0.765549,0.797394,0.789366,0.760481,0.710780,0.827140,0.787839,0.715230
010,67_codon,5,0.686328,1.695034,0.745313,0.784375,0.734375,0.745313,0.623437,0.617969,0.784375,0.623437,0.612500,0.734375,0.617969,0.612500
010,67_codon,8,0.749588,1.577701,0.876165,0.766607,0.792456,0.874608,0.705944,0.720219,0.760226,0.699370,0.644864,0.789466,0.717833,0.647053
010,67,11,0.719527,1.887994,0.726965,0.665877,0.781601,0.729593,0.713895,0.736821,0.670033,0.716242,0.686599,0.784699,0.737819,0.684138
010,67,5,0.565755,1.988237,0.579688,0.539844,0.593750,0.579688,0.553906,0.582031,0.539844,0.553906,0.545312,0.593750,0.582031,0.545312
010,67,8,0.640417,1.954424,0.657674,0.601564,0.704357,0.653468,0.621048,0.650407,0.599291,0.628345,0.608726,0.699736,0.655754,0.604707
010,68_001,11,0.774836,1.731091,0.814491,0.858375,0.732425,0.816380,0.818639,0.681980,0.862707,0.816276,0.742852,0.731950,0.678730,0.744495
010,68_001,5,0.661198,1.839672,0.610156,0.670312,0.780469,0.610156,0.656250,0.587500,0.670312,0.656250,0.662500,0.780469,0.587500,0.662500
010,68_001,8,0.724154,1.762094,0.747252,0.787992,0.718052,0.744896,0.755079,0.632643,0.788726,0.754543,0.703142,0.716249,0.637061,0.703811
010,68_010,11,0.921185,0.634755,0.889629,0.943982,0.949413,0.891037,0.893003,0.892930,0.947141,0.895087,0.956542,0.948330,0.890823,0.956235
010,68_010,5,0.764583,1.437237,0.655469,0.936719,0.836719,0.655469,0.660937,0.658594,0.936719,0.660937,0.839063,0.836719,0.658594,0.839063
010,68_010,8,0.863587,0.921289,0.800392,0.923746,0.919222,0.804160,0.807901,0.800918,0.925515,0.807788,0.925965,0.916928,0.803939,0.927100
010,68_011,11,0.943094,0.484385,0.974151,0.903578,0.981709,0.975406,0.910755,0.988758,0.896971,0.901977,0.902521,0.982039,0.988497,0.911100
010,68_011,5,0.734505,1.592780,0.792969,0.642188,0.844531,0.792969,0.642188,0.848437,0.642188,0.642188,0.636719,0.844531,0.848437,0.636719
010,68_011,8,0.874517,0.922307,0.929221,0.798689,0.952218,0.930717,0.813313,0.957221,0.796183,0.805575,0.800330,0.952507,0.955157,0.803479
010,68_100,11,0.795182,1.492631,0.789846,0.734885,0.736269,0.789489,0.831736,0.851082,0.731903,0.831622,0.826543,0.737448,0.854407,0.826462
010,68_100,5,0.683203,1.765674,0.838281,0.658594,0.614844,0.838281,0.689844,0.648438,0.658594,0.689844,0.649219,0.614844,0.648438,0.649219
010,68_100,8,0.752604,1.523640,0.795372,0.688759,0.696156,0.795492,0.769979,0.795644,0.689771,0.769374,0.768972,0.702115,0.793586,0.766752
010,68_101,11,0.763815,1.810961,0.693783,0.724959,0.710178,0.692059,0.792742,0.849299,0.717809,0.790127,0.816069,0.707797,0.847298,0.821878
010,68_101,5,0.641276,1.941357,0.643750,0.601562,0.559375,0.643750,0.667969,0.650781,0.601562,0.667969,0.724219,0.559375,0.650781,0.724219
010,68_101,8,0.710121,1.879968,0.658800,0.664335,0.644561,0.650050,0.748509,0.776889,0.661123,0.754382,0.775344,0.635478,0.779139,0.771509
010,68_110,11,0.786630,1.541204,0.741801,0.746662,0.748549,0.738921,0.799636,0.818294,0.748164,0.800788,0.869145,0.746261,0.814641,0.867042
010,68_110,5,0.695052,1.751801,0.694531,0.614844,0.724219,0.694531,0.691406,0.747656,0.614844,0.691406,0.697656,0.724219,0.747656,0.697656
010,68_110,8,0.747925,1.600972,0.707990,0.697506,0.711368,0.708554,0.767384,0.787844,0.695852,0.764847,0.821334,0.703171,0.786702,0.823742
010,68_codon,11,0.792485,1.517155,0.761089,0.885060,0.859949,0.759614,0.731806,0.730562,0.885860,0.729642,0.788782,0.853991,0.732865,0.788195
010,68_codon,5,0.703906,1.647296,0.801562,0.739062,0.729688,0.801562,0.635938,0.677344,0.739062,0.635938,0.639844,0.729688,0.677344,0.639844
010,68_codon,8,0.753842,1.508308,0.745787,0.849387,0.817330,0.749601,0.684024,0.700817,0.844136,0.679546,0.729836,0.818495,0.694848,0.732256
010,68,11,0.746361,1.696733,0.726717,0.702981,0.802410,0.729017,0.699836,0.780084,0.701929,0.703485,0.764648,0.802680,0.780275,0.763252
010,68,5,0.556771,1.966912,0.607812,0.532813,0.550781,0.607812,0.578906,0.560937,0.532813,0.578906,0.509375,0.550781,0.560937,0.509375
010,68,8,0.662504,1.819037,0.671698,0.611866,0.702989,0.666432,0.636830,0.693873,0.620738,0.639527,0.654936,0.706292,0.690275,0.655138
010,69_001,11,0.759576,1.816786,0.691258,0.679348,0.712181,0.688178,0.838741,0.806511,0.676234,0.841600,0.830052,0.714989,0.806817,0.830182
010,69_001,5,0.640365,1.902547,0.644531,0.528125,0.639844,0.644531,0.656250,0.719531,0.528125,0.656250,0.653906,0.639844,0.719531,0.653906
010,69_001,8,0.707254,1.886878,0.643208,0.611930,0.659198,0.640200,0.785636,0.765037,0.604465,0.783377,0.777933,0.661895,0.766705,0.786826
010,69_010,11,0.952215,0.416553,0.912048,0.908620,0.915512,0.916052,0.985827,0.993350,0.913555,0.986566,0.991640,0.920263,0.992120,0.990530
010,69_010,5,0.775000,1.420127,0.662500,0.662500,0.662500,0.662500,0.850000,0.962500,0.662500,0.850000,0.850000,0.662500,0.962500,0.850000
010,69_010,8,0.898742,0.755092,0.816728,0.815533,0.818920,0.823018,0.969838,0.994493,0.817479,0.968721,0.972785,0.822445,0.993387,0.973046
010,69_011,11,0.872573,0.955225,0.866669,0.820799,0.846953,0.870354,0.885076,0.930468,0.819261,0.886401,0.884034,0.849543,0.928501,0.881781
010,69_011,5,0.717839,1.612904,0.693750,0.618750,0.663281,0.693750,0.718750,0.814844,0.618750,0.718750,0.797656,0.663281,0.814844,0.797656
010,69_011,8,0.810237,1.221202,0.796961,0.732380,0.771619,0.805683,0.826346,0.891985,0.739005,0.829648,0.831188,0.778605,0.892370,0.827742
010,69_100,11,0.755121,1.822604,0.698106,0.678106,0.671694,0.696811,0.812820,0.855878,0.677069,0.811533,0.817730,0.672131,0.853059,0.816041
010,69_100,5,0.641016,1.896374,0.710938,0.562500,0.610156,0.710938,0.621094,0.661719,0.562500,0.621094,0.679688,0.610156,0.661719,0.679688
010,69_100,8,0.704671,1.845189,0.680892,0.628282,0.615404,0.679757,0.751591,0.779529,0.623627,0.752196,0.775205,0.617493,0.780155,0.772131
010,69_101,11,0.738355,1.956840,0.693169,0.757583,0.650433,0.694999,0.771486,0.816912,0.762135,0.774252,0.735936,0.655600,0.813542,0.734244
010,69_101,5,0.629036,1.970780,0.610938,0.700781,0.545312,0.610938,0.635156,0.704688,0.700781,0.635156,0.577344,0.545312,0.704688,0.577344
010,69_101,8,0.688804,1.967831,0.646547,0.747246,0.601177,0.643231,0.701837,0.769706,0.739632,0.704907,0.672929,0.596744,0.769504,0.671561
010,69_110,11,0.872370,0.959773,0.838589,0.828394,0.850064,0.840588,0.883243,0.942619,0.824523,0.884032,0.883850,0.856738,0.946445,0.888711
010,69_110,5,0.708724,1.657748,0.708594,0.592969,0.717969,0.708594,0.714844,0.842969,0.592969,0.714844,0.675000,0.717969,0.842969,0.675000
010,69_110,8,0.802817,1.269148,0.766339,0.729451,0.779471,0.770788,0.811313,0.904307,0.733493,0.814251,0.814948,0.792166,0.905662,0.811776
010,69_codon,11,0.844427,1.161137,0.901642,0.801512,0.872568,0.902655,0.817478,0.851259,0.800245,0.816702,0.826807,0.863314,0.851324,0.828156
010,69_codon,5,0.706120,1.666448,0.853125,0.674219,0.687500,0.853125,0.706250,0.685156,0.674219,0.706250,0.630469,0.687500,0.685156,0.630469
010,69_codon,8,0.783529,1.393462,0.872033,0.721773,0.804758,0.870884,0.752048,0.794061,0.725974,0.756605,0.751090,0.804672,0.796265,0.751309
